,Date,Trends,Joe Biden,Elizabeth Warren,Bernie Sanders,Pete Buttigieg,Amy Klobuchar,Andrew Yang,Cory Booker,Tom Steyer,Michael Bloomberg,Price,y,predicted
99,0.2625,0.016057808109193095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.27999999999999997,-0.13333333333333347,0.1629759
100,0.8250000000000001,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,-0.11111111111111123,-0.1513766
101,0.65,0.07485988791032826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018739387
102,0.325,0.002901741044626777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.0,0.08277717
103,0.0,0.0036130068245684467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12000000000000001,0.0,-0.029081034
104,0.3125,0.009770346494762286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-0.11111111111111123,-0.10475941
105,0.0,0.059985885673959065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.11111111111111123,0.45363384
106,0.9125000000000001,0.0018130539887187746,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.12499999999999993,-0.003952585
107,0.7875000000000001,0.000700560448358687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.01333279
108,0.475,0.02158859470468432,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16,0.0,0.106570326
109,0.30000000000000004,0.027534921113455933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.67702115
110,0.5750000000000001,0.21333601933924254,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,-0.15875325
111,0.3875,0.004203362690152122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1658209
112,0.22500000000000003,0.002802241793434748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.15313795
113,0.30000000000000004,0.001915515676983568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,-0.06966396
114,0.875,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14,-0.12499999999999993,0.021331936
115,0.05,0.0034027221777421933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.039999999999999994,0.6666666666666666,0.5970484
116,0.9375,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12000000000000001,0.4285714285714286,0.3160426
117,0.9750000000000001,0.04022403258655805,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14,0.0,-0.03465584
118,0.2625,0.0008006405124099278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,0.5,0.41030827
