,Date,Trends,Joe Biden,Elizabeth Warren,Bernie Sanders,Pete Buttigieg,Amy Klobuchar,Andrew Yang,Cory Booker,Tom Steyer,Michael Bloomberg,Price,y,predicted
111,0.525,0.002110340669279469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.29457602
112,0.7875000000000001,0.0028203062046736503,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,-0.05882352941176459,-0.09149311
113,0.3875,0.011958597125916992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.5,0.35680398
114,0.675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.07692307692307697,0.08425651
115,0.15000000000000002,0.030710558008831795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26,0.4285714285714286,0.43445793
116,0.55,0.002401440864518712,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.3333333333333333,-0.035356868
117,0.23750000000000004,0.0034020412247348416,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.0,0.103461
118,0.5750000000000001,0.8768599281682914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,-0.04761904761904767,-0.018162843
119,0.7125,0.038500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0833333333333333,0.06502746
120,0.8,0.0020016012810248197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.13619134
121,0.037500000000000006,0.0045162585307105575,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,-0.0045798607
122,0.7625000000000001,0.012389202256244965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,-0.11764705882352935,-0.12478408
123,0.8125,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,-0.11111111111111123,-0.2629075
124,0.22500000000000003,0.009446286805346194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.005192429
125,0.037500000000000006,0.002201761409127302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.039999999999999994,0.6666666666666666,0.64456093
126,0.4375,0.000703446889759823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2850721
127,0.775,0.07226013649136892,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36,-0.05263157894736847,-0.15332517
128,0.8500000000000001,0.025291047771979124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.27999999999999997,-0.2,-0.21895307
129,0.0625,0.25459209851205744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,-0.04761904761904767,-0.04863527
130,0.5375000000000001,0.05654181631605953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,-0.04347826086956513,0.032155413
131,0.525,0.018737270875763757,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14,-0.12499999999999993,-0.1389235
132,0.2625,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.039999999999999994,0.0,-0.0765258
133,0.28750000000000003,0.019755600814663956,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12000000000000001,-0.28571428571428553,-0.2949154
134,0.4375,0.04224216150821655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.041059878
135,1.0,0.005527082705255753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3123336
136,0.45000000000000007,0.019600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12000000000000001,0.5714285714285715,-0.17036986
137,0.7625000000000001,0.12635487755921315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,-0.15575187
138,0.07500000000000001,0.0017013610888710967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,-0.4999999999999999,0.04931726
139,0.6000000000000001,0.05721192586623691,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45999999999999996,-0.1250000000000001,-0.100771554
140,0.17500000000000002,0.006405124099279422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7107802
141,0.02500000000000001,0.00040024014408645203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1209608
142,0.21250000000000002,0.008757637474541755,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16,-0.11111111111111123,-0.12889235
143,0.0,0.01588594704684318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.043551747
144,0.475,0.0009005403241945168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.3333333333333333,-0.07482452
145,0.95,0.10899237254114814,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24000000000000002,-0.15384615384615374,-0.12144608
